state,city,povertyRate,perWhite,perBlack,perNativeAm,perAsian,perHis,perCompHighSchool,medIncome
MN,Zimmerman city,9.3,52.8,44.9,0.5,0.1,1.2,93.1,61250
MN,Zumbro Falls city,8.6,59.1,37.8,0,0,2.8,91.5,53571
MN,Zumbrota city,12.7,51.8,45.2,0.3,0.6,2,93.5,45947
MN,Abbeville town,10.4,82.7,12.7,0.3,1.2,3.6,80,49583
MN,Aberdeen city,35,40.1,58.1,0,0.5,0.8,74.4,30357
MN,Ackerman town,29.2,51.5,47,0.5,0.1,0.1,80.9,23448
MN,Alcorn State University CDP,3,58,40.2,0,0,2.8,93,(X)
MN,Algoma town,29.3,56,41.3,0.2,1,2.6,78.1,35714
MN,Alligator town,40.9,88.9,0.2,0.2,0.1,11.6,73.8,29250
MN,Amory city,23.3,22.7,75.4,0.3,0.6,1.3,75,35394
MN,Anguilla town,31.4,17.8,82.2,0,0,0.8,81.4,32083
MS,Arcola town,59.1,65.2,33.9,0,0,0.5,69.9,16563
MS,Arnold Line CDP,19,7.2,91.1,0,0.6,1.1,96.2,51113
MS,Artesia town,32.1,90.9,5.2,1.3,0.6,1.3,65.6,21458
MS,Ashland town,9.8,97.1,1.3,0.8,0,1.1,72.6,34950
MS,Baldwyn city,35.6,68.4,19.6,0.5,4.4,8.7,77.4,24745
MS,Bassfield town,12.7,78.8,17.7,0.1,0.5,2.2,91.2,34135
MS,Batesville city,15.2,95.2,1.8,1.8,0.4,2.6,84.7,50578
MS,Bay St. Louis city,25,5.2,2.3,89.6,0,1.6,88.8,38130
MS,Bay Springs city,29.1,44.8,53.6,0,0.2,1.1,77.4,29023
MS,Beaumont town,38.6,26.3,73.4,0,0,0.2,74.5,29028
MS,Beauregard village,20.4,77,20.3,0.3,0.2,1.9,76.7,37500
MS,Beechwood CDP,15.6,48.3,47.8,0.6,0,3.1,88.9,45313
MS,Belmont town,23.7,80.6,16.9,0.2,1,1.6,83.9,32418
MS,Belzoni city,36.8,92.9,1.1,0.5,0,1.1,64.7,21607
MS,Benoit town,52,96.3,1.7,0.5,0.5,1,59.9,19500
MS,Bentonia town,27.8,43.8,54.1,0.1,0.7,0.9,76.9,37396
MS,Beulah town,26.5,15.9,82.5,0.1,0.1,1,78.3,29375
MS,Big Creek village,12.1,49.4,47.2,0.1,0.2,3.3,51.1,30179
MS,Big Point CDP,26.4,49,50.2,0,0,1.2,80.6,71016
MS,Biloxi city,24.6,45.2,53.1,0.2,0,1.5,85.1,39011
MS,Blue Mountain town,30,97.3,0.1,0.4,0.1,1.6,69.4,31420
MS,Blue Springs village,23.7,51.4,44.9,0,0,4,78.8,32500
MS,Bogue Chitto CDP (Kemper and Neshoba Counties),36.6,45.7,52.1,0.2,0.8,1.1,49.8,22389
MS,Bogue Chitto CDP (Lincoln County),35.8,92.7,4,0.3,0.9,2.4,61.5,(X)
MS,Bolton town,15.4,60.5,37.6,0.2,0.1,1,87.2,30486
MS,Booneville city,26.5,19.5,74.7,0.2,0.6,5.5,78.8,31375
MS,Boyle town,41.5,90.5,8.9,0.5,0,0,77.7,36250
MS,Brandon city,7,39.5,47,3.5,0.2,12.3,93.3,71944
MS,Braxton village,26.6,34.8,63.9,0.3,0.6,0,69.7,(X)
MS,Bridgetown CDP,9.3,23.3,76.5,0,0,0.3,95.2,70965
MS,Brookhaven city,37.1,26.2,72.9,0.1,0.3,0.3,84.8,30487
MS,Brooksville town,48.9,94.5,0.3,0,0.3,12.3,67.1,16813
MS,Bruce town,31.9,95.6,1.7,0.5,0,0,81.1,28631
MS,Buckatunna CDP,40.3,19.5,79,0.1,0.6,0.9,64.1,(X)
MS,Bude town,40.7,93.6,5.4,0.1,0.1,0.8,79.5,22083
MS,Burnsville town,34.3,47.5,50.2,0,1,1.5,73.3,24522
MS,Byhalia town,42.2,60.1,33.9,0.2,4.1,1.5,80,27500
MS,Byram city,11,34,64.3,0.2,0,0.5,93.6,55891
MS,Caledonia town,10.8,0.8,99.2,0,0,0,82.4,53487
MS,Calhoun City town,35.2,41.5,55.6,0,0.7,1.1,77.1,27875
MS,Canton city,26.7,22.4,75.7,0.4,0.2,1.4,71.8,39910
MS,Carrollton town,41.1,44.2,51.1,0.1,0.3,4.2,93.4,36023
MS,Carthage city,46.9,84.2,13.1,0.1,0.7,1.9,72.3,24806
MS,Cary town,49.1,56.1,40.5,0.2,0.8,2.1,67.4,24875
MS,Centreville town,51,37.4,60,0.2,0.7,1.4,77.4,24451
MS,Charleston city,23.4,77.9,11.7,0.1,3.4,7.3,70.9,26979
MS,Chunky town,15.5,26.7,72.7,0,0,0.2,83,37667
MS,Clara CDP,6,15.4,6.3,76.2,0.1,2.3,73.6,(X)
MS,Clarksdale city,35,71.4,23.2,0.2,0.5,5.3,79.3,28988
MS,Cleary CDP,0,45,54.6,0,0,0,91.6,51779
MS,Cleveland city,29.9,8,89.9,0.6,0,0.6,83,32692
MS,Clinton city,15.5,21.6,77.2,0.1,0,0.8,92.2,55486
MS,Cloverdale CDP,33.1,19.5,79.6,0.3,0,0,77.5,33333
MS,Coahoma town,57.2,50.6,48.3,0,0.1,1,67.6,17083
MS,Coffeeville town,25.8,14.2,85.2,0,0.5,0.5,73.6,26136
MS,Coldwater town,20.5,37,61.4,0.2,0.3,2.2,74.3,29688
MS,Collins city,21.3,14.2,83.6,0,0,2.2,77.9,32661
MS,Collinsville CDP,6.6,63.7,34.2,0.9,0.3,0.9,93.3,71790
MS,Columbia city,41.6,32.5,66.8,0,0,0.9,75.5,24125
MS,Columbus city,31.2,54,40.8,0.1,1,2.4,80.6,30968
MS,Columbus AFB CDP,1.1,37,61,0.1,0,1.4,96.7,53750
MS,Como town,23.4,93.9,2.9,0.4,1.1,3.3,65.1,29514
MS,Conehatta CDP,54.3,70.9,15.7,0.5,8.3,4.8,64.8,25066
MS,Corinth city,26.3,73.2,25,0.2,0,0.9,80.3,31800
MS,Courtland town,37.1,9.2,90.8,0,0,0,78.6,31250
MS,Crawford town,42.7,16,83.3,0.2,0.2,0.7,72.8,19318
MS,Crenshaw town,38.1,30.6,67.6,0.4,0,0.7,63.6,26250
MS,Crosby town,47.5,97.9,0.9,0,0,0.4,54.9,22688
MS,Crowder town,21.8,27.2,72.8,0,0,2.6,59,24479
MS,Cruger town,42.3,13.8,85.3,0.2,0,0.3,76.7,18125
MS,Crystal Springs city,31.4,77.5,12.7,0,0.6,8.3,75,35685
MS,Darling CDP,21.1,51.5,43.7,0,0,8.7,75,19286
MS,Decatur town,21.1,15.5,82.7,0.7,0.1,0.9,88.6,37500
MS,De Kalb town,26.7,80.9,17.5,0,0,1.2,79.2,35366
MS,DeLisle CDP,36.3,62.7,35.3,0.1,0.3,2.2,68,49583
MS,Derma town,47.3,81.2,18.3,0,0.4,0.2,62.6,22734
MS,Diamondhead city,8.4,76.3,21.8,0.5,0.3,2.6,97.2,70819
MS,D'Iberville city,9.7,56.5,42.1,0.7,0,1.9,87.1,44784
MS,D'Lo town,31.1,55.2,41.8,0.6,0,2.7,84.9,35455
MS,Doddsville town,48.2,4.8,95.2,0,0,0,85.9,27500
MS,Drew city,47.8,89.7,4.3,0.2,0,7,69.3,24118
MS,Duck Hill town,42.2,96.1,1.8,0.4,0.4,0.3,68.3,24432
MS,Dumas town,5.6,9.6,90.4,0,0,0,79.6,41827
MS,Duncan town,54.8,1.6,97.9,0.2,0,0.2,49.8,28188
MS,Durant city,48.7,46.8,51.2,0.1,0.1,3.6,73,21947
MS,Ecru town,14.3,85.3,13.1,0.1,0.5,1.1,86.1,43750
MS,Eden village,30.8,75.2,18.6,0.2,3.8,2.4,67.5,(X)
MS,Edwards town,34.9,31.3,48.5,0.4,0.2,23.7,87,32460
MS,Elliott CDP,39.5,65.5,32.2,0,0.2,0.7,70.1,30341
MS,Ellisville city,39.7,93.7,4.6,0,0,5.7,68,23272
MS,Enterprise town,25.1,4.6,94.4,0,0,0.8,81.8,35417
MS,Escatawpa CDP,21.8,82.8,14.6,0.1,0.6,1.4,82.5,34681
MS,Ethel town,32.1,98.9,0,0,0,0,64.4,27292
MS,Eupora city,38.7,61.1,32.4,0.5,1.5,5.3,70.5,20461
MS,Falcon town,42.2,55.2,42,0.3,0.3,0,55,26042
MS,Falkner town,12.7,97.1,0.2,0,0.2,1.7,79.7,40625
MS,Farmington town,13.4,41.3,56.8,0,0.2,2.7,85.1,42366
MS,Farrell CDP,20.7,0.7,98,1.3,0,1.3,85,26250
MS,Fayette city,49.6,34.7,64.8,0.1,0,1.9,75.9,20294
MS,Flora town,44.7,86.4,2.6,0.5,0,11,85.7,30164
MS,Florence city,3.4,23.9,75,0.1,0.1,1.2,90.7,58095
MS,Flowood city,10.1,20.2,78,0.2,0.7,0.9,93.9,49468
MS,Forest city,27.8,30.7,67.2,0.1,0.9,1.1,67,33204
MS,Foxworth CDP,21.9,44.8,53.7,0.2,0.3,0.9,78.3,30202
MS,French Camp town,18,75.1,13.9,0.3,6.4,3.8,99,48750
MS,Friars Point town,46.6,85,7.8,0.5,2.8,4.6,68.2,18889
MS,Fulton city,22.6,56.9,36.1,0.4,1.7,5.2,85.6,39063
MS,Gattman village,4.4,10.8,87.8,0.9,0,1.1,62.4,(X)
MS,Gautier city,15.2,79.2,16.7,0.1,0.4,2.3,88.4,44675
MS,Georgetown town,32,93.4,3.9,0,0.2,1.1,66.2,33750
MS,Glen town,25.4,99.4,0,0.2,0,0,86,35417
MS,Glendale CDP,30.3,41.9,53,0.2,0.9,4.3,84.3,37897
MS,Glendora village,41,17.9,74.8,0.4,0.8,6.9,55.2,31875
MS,Gloster town,42.7,17.8,80.5,0.3,0,1.7,74.8,18929
MS,Golden town,17.8,86.5,10.2,0,0.8,2.3,59.4,23571
MS,Goodman town,51,95.3,2.9,0,0,0.6,65.8,17404
MS,Greenville city,36.8,81.6,13.1,0.2,1,5.5,78.7,29206
MS,Greenwood city,40.8,50,48.7,0.2,0,3,78.3,26550
MS,Grenada city,24.8,80.9,16.5,0,0,1.5,72.9,28952
MS,Gulf Hills CDP,13.8,96.6,1.2,0.2,0.2,3.4,91.5,58256
MS,Gulf Park Estates CDP,12.4,36.2,60.7,0.1,0.9,2,95,70172
MS,Gulfport city,25.5,58.5,40.3,0.2,0,0.8,84.5,36474
MS,Gunnison town,43.6,12.2,87.2,0,0.1,0.2,71.9,22292
MS,Guntown town,10.9,19.3,79.2,0.2,0.2,1.2,85.6,58487
MS,Hamilton CDP,11.6,59,32.9,0.4,1,8,94.3,44531
MS,Hatley town,20.6,51,41.4,0.1,0.7,7.2,88,36818
MS,Hattiesburg city,37.8,95.6,1.5,0.6,0.1,0.8,84.6,26852
MS,Hazlehurst city,27.2,18.7,79.4,0.2,0.5,1.6,84,34018
MS,Heidelberg town,19.5,48.1,50.7,0.2,0.8,0.7,84.1,27955
MS,Helena CDP,13.3,17.8,80.8,0,0.3,1.7,69.5,38350
MS,Henderson Point CDP,7.1,10.1,89.5,0,0,0.5,100,(X)
MS,Hernando city,9.1,91.4,6.4,0.2,0.2,1.8,89.1,58870
MS,Hickory town,28.7,18.4,79.4,0.1,0.4,1.6,81.4,36786
MS,Hickory Flat town,28.7,1.7,97.9,0.1,0,0.3,80.2,31458
MS,Hide-A-Way Lake CDP,0,93.8,3.3,0,0,1,100,60625
MS,Hillsboro CDP,45.2,14.7,84.4,0.1,0,0.6,73.8,23200
MS,Holcomb CDP,30.1,37.2,61.4,0.6,0.7,0.1,96.2,(X)
MS,Hollandale city,47.5,92.7,3.4,0.6,0.2,3.7,68.4,23333
MS,Holly Springs city,27.7,45.6,51.9,0.3,0.5,2.1,74.6,28937
MS,Horn Lake city,13.8,100,0,0,0,0,84.7,45105
MS,Houston city,26.8,46.9,50.3,0,0.6,1.2,69,28056
MS,Hurley CDP,2.9,11,88.8,0.1,0,0.4,87,45625
MS,Indianola city,33.2,88.3,4.4,0.5,3.1,3.5,75.8,26544
MS,Inverness town,32.3,47.5,51.4,0,0,0.2,77.3,30250
MS,Isola town,47.7,32.4,61.3,0.1,0.7,7.7,61.8,20893
MS,Itta Bena city,43.6,78.3,20,0,0.1,2.3,74.2,21792
MS,Iuka city,20.9,91.5,5.3,0,1.1,0,68.8,31684
MS,Jackson city,30.9,27.1,71.1,0.2,0.4,0.8,84.1,32250
MS,Jonestown town,53.2,87.2,11.5,1.4,0,0,64.4,17895
MS,Jumpertown town,12.1,27,71.8,0.1,0.5,1,83.7,42000
MS,Kearney Park CDP,7.6,68.5,30.5,0,0,1,69.5,(X)
MS,Kilmichael town,26,85.5,8.3,0.5,2.6,3.7,73.5,28702
MS,Kiln CDP,23.7,69.3,28.9,0,0,1.4,78.3,53210
MS,Kosciusko city,33.3,56.8,42.7,0,0,0.5,74.9,29005
MS,Kossuth village,0,36.5,61.6,0.3,0.4,0.8,82.9,51563
MS,Lake town,24.4,68.7,29.6,0.1,0.5,1.7,78.5,37841
MS,Lambert town,38.7,18.8,77.9,0,2,1,58.5,20833
MS,Latimer CDP,7.3,42.4,56.5,0.1,0,0.5,83.9,51507
MS,Lauderdale CDP,13.4,83.3,11.6,0.3,0.8,3.4,81.7,25895
MS,Laurel city,28.7,76.5,19.8,0.2,0.9,2,72.8,28516
MS,Leakesville town,10.9,80.3,18.9,0,0,0.9,81.8,44091
MS,Learned town,2.3,37.4,61,0.6,0.1,1.1,100,48750
MS,Leland city,32.8,31.2,66.3,0.2,0.9,1.4,76,27700
MS,Lena town,13.5,84.4,14.1,0,0,0.7,86.5,39250
MS,Lexington city,41.4,73,26.1,0.5,0,0.7,79.6,26083
MS,Liberty town,9.3,21.7,77,0.1,0.5,0.5,75.1,34135
MS,Long Beach city,15.2,85.5,10.2,0.1,3.2,1.2,87.5,48895
MS,Louin town,11.1,47.3,46.8,0.5,1.2,4.6,86.2,40833
MS,Louise town,34.7,32,66.4,0.5,0.3,1.2,72.8,(X)
MS,Louisville city,44.9,96.6,2.2,0.2,0.2,0.4,73.8,28802
MS,Lucedale city,30.9,99.1,0.4,0,0,0,77.5,38900
MS,Lula town,29.8,98,0.4,0,0,0,57.4,26250
MS,Lumberton city,42.5,48.2,48.5,0.3,1.4,3,79.4,19745
MS,Lyman CDP,16.7,31.8,67.1,0.3,0.2,0.5,93.7,50233
MS,Lynchburg CDP,0.7,84.4,14,0,0.6,0.1,88.1,78636
MS,Lyon town,7.8,10.4,89.2,0,0,0.7,93.5,60096
MS,Maben town,49,79.5,19.6,0.7,0,0.7,67.4,14615
MS,McComb city,30.2,65.9,32.3,0.1,0.3,0.8,77.3,29720
MS,McCool town,11.5,35.7,61.6,0.3,0.9,1.7,90.1,57500
MS,McLain town,13.8,60.8,26.2,0.5,4.4,13.8,72.1,32125
MS,Macon city,53.9,42.1,50.3,0,2.5,3.9,70,17926
MS,Madison city,3.5,3.4,95.2,0,0,1,98.1,97287
MS,Magee city,32.7,68.6,26.2,0.2,2.7,2,82.2,26927
MS,Magnolia city,29.3,4.1,91.9,0.1,1.6,0.9,76.5,26120
MS,Mantachie town,17.5,95.9,1.8,0.3,0,3.2,75,34286
MS,Mantee village,5.4,58,31.9,0,0.7,9,96.9,49375
MS,Marietta town,25.8,84.3,15,0.7,0,0,91.2,(X)
MS,Marion town,27.3,93.4,2.5,0.3,0.2,3.5,86.6,39261
MS,Marks city,33.5,16.5,82.5,0.3,0.2,0.7,75.9,28365
MS,Mathiston town,18.4,18.8,81.2,0,0,1.6,77,35114
MS,Mayersville town,43.1,37.1,58.8,0.7,0.6,2.5,60.8,14632
MS,Meadville town,22.5,44.5,35.9,0.3,0.1,25.7,88.1,43906
MS,Mendenhall city,24.8,23.9,73.6,0.2,0.4,1.9,83,33125
MS,Meridian city,32.9,1.3,98.6,0,0.1,0.9,85.5,30355
MS,Meridian Station CDP,0,43.5,55.1,0.3,0,0.9,100,63438
MS,Merigold town,28,79.4,14.3,0.2,0,5.1,71.3,37500
MS,Metcalfe town,49.2,39.6,58.3,0.2,0.4,1.1,73.1,18393
MS,Mississippi State CDP,0,77.9,20.9,0.1,0.6,0.4,100,117826
MS,Mississippi Valley State University CDP,32.8,66.8,31.6,0.6,0.2,0.9,96.9,35385
MS,Mize town,36.7,60.8,31.2,0.2,0.3,8.3,73.1,28229
MS,Monticello town,31.8,55.7,42.7,0.3,0.2,0.9,86.8,25119
MS,Montrose town,23.1,98.6,0,0.2,0,1.6,74.7,46500
MS,Mooreville CDP,10,89.9,7.8,0.4,0.2,1.6,93.8,51442
MS,Moorhead city,49.3,87.8,11.2,0.2,0.2,1,70.9,19286
MS,Morgan City town,62.9,73.2,24,0.3,1.6,1.4,87.3,(X)
MS,Morgantown CDP,23.1,36.2,62.4,0.1,0.3,0.9,79.9,34145
MS,Morton city,29.6,83.8,10,0.4,0.6,6.1,71.6,29598
MS,Moss Point city,21.6,59.2,36.2,0,0,4.9,85.6,34831
MS,Mound Bayou city,43.7,4.3,95.4,0,0,0.2,82.2,22974
MS,Mount Olive town,36.4,61,37.7,0.2,0.2,2.5,85.1,22328
MS,Myrtle town,19.7,23.5,76.3,0,0,1.9,80.2,25833
MS,Natchez city,31.9,85.4,7.4,0.4,3.1,4.2,84.4,28549
MS,Nellieburg CDP,8.5,27.9,70,0,0.1,1.3,86.4,(X)
MS,Nettleton city,27.9,71.5,23.1,0.2,1.3,4.2,76.1,26750
MS,New Albany city,24,50,48.6,0,0,2.5,80.9,37696
MS,New Augusta town,27.5,72.3,21.8,0.3,3.3,2.5,86.3,37411
MS,New Hamilton CDP,7.2,16.4,82.5,0.4,0,0.4,89.9,47500
MS,New Hebron town,17.1,69,30.7,0.4,0,0,94.8,43015
MS,New Hope CDP,5.6,95.7,0.9,0,0,6,94,63730
MS,New Houlka town,29.9,58.8,32.7,0.3,1,11,66.2,24868
MS,Newton city,20.3,64.3,27.9,0.4,3.9,3,81.9,31114
MS,Nicholson CDP,45.2,69.8,23,0.2,0.9,6.4,71.8,24549
MS,North Carrollton town,17.3,72.4,23.5,0.5,0.3,1.4,84.7,32266
MS,North Tunica CDP,26.5,12.7,1.8,82.8,0,1.8,84.6,(X)
MS,Noxapater town,21.1,61.9,32.8,0.1,0.2,5.5,81.6,26964
MS,Oakland town,40.7,86.1,9.9,0.2,0.7,3.5,79.6,19815
MS,Ocean Springs city,9.3,47.3,46.9,2.2,1.1,2.1,91,53495
MS,Okolona city,31.5,59.3,36.7,0.3,0.6,3.1,63.1,21071
MS,Olive Branch city,7.2,11.9,87.4,0,0.5,0.9,91,62979
MS,Osyka town,24.6,79.2,19.3,0.5,0,0,88.3,23977
MS,Oxford city,39.6,38.4,59.7,0.2,0.1,0.8,93.4,32474
MS,Pace town,20.1,90,9.1,0.1,0.5,0.2,65.5,33125
MS,Pachuta town,32.9,70.1,20.4,0.4,0.2,10.7,75.9,38333
MS,Paden village,20.4,86.5,11.6,0,0.5,0.9,82.4,31250
MS,Pascagoula city,27.2,66.1,29.6,0.3,1,1.7,84,36797
MS,Pass Christian city,18.9,14.6,84.4,0,0.6,0.4,89.1,46992
MS,Pearl city,13.8,64.8,31.9,0,0,3.4,88.6,42323
MS,Pearlington CDP,26.1,60.3,37.3,0.6,0.4,0.6,82,36674
MS,Pearl River CDP,20.9,98.4,0.3,0,0.3,0.6,68.5,40093
MS,Pelahatchie town,15.7,69.5,27.1,0.7,0.6,2.4,71.1,31599
MS,Petal city,11.8,57.3,40.6,0.7,0.3,0.9,88.5,53169
MS,Philadelphia city,30.8,68.4,30.8,0.4,0,0.7,76,30911
MS,Picayune city,23.7,37.4,58.9,0,0.6,1.1,83.8,34923
MS,Pickens town,43.9,44.6,53.6,0.2,0.4,1.2,80.2,20139
MS,Pittsboro village,5.7,7,16.6,73.8,0.2,3.2,89.7,37500
MS,Plantersville town,18.7,3,95.4,0,0.1,2.1,81.2,37262
MS,Polkville town,30.6,78.8,14.5,0.2,1.7,5.4,73.8,32344
MS,Pontotoc city,17.6,67,31,0.2,0.1,1,78.3,42005
MS,Pope village,20.3,59.5,32.7,0.2,4,4.7,90.3,40536
MS,Poplarville city,19.9,72.2,27.1,0,0,0,88.1,36023
MS,Port Gibson city,55.9,69.1,22.9,0.3,0.2,11.5,77.7,17165
MS,Potts Camp town,25.7,92.9,2,0.9,0.2,4,75.1,31750
MS,Prentiss town,37.6,25.6,73.2,0,0.3,0.7,75.7,30433
MS,Puckett village,25.4,12.8,86.5,0.1,0.1,0.2,88.2,45833
MS,Purvis city,13.5,38.2,61,0,0,0,84.5,40509
MS,Quitman city,20.9,13.1,85.5,0.3,0.1,0.7,84.1,32632
MS,Raleigh town,28.4,72.1,13.4,0.4,9.7,4.1,76.3,34444
MS,Rawls Springs CDP,36.2,70.9,29.1,0,0,0,80.8,(X)
MS,Raymond city,25.9,89.1,8.5,0.1,0.7,1,89.2,40208
MS,Redwater CDP,21.7,92.6,6,0.7,0.5,0.8,78.8,48988
MS,Renova town,25.9,35.9,62.4,0.3,0.3,0.7,75.5,27379
MS,Richland city,12.5,89.1,10.9,0,0,0,87,47917
MS,Richton town,28.8,94,1.7,0.4,0.2,1.9,87.6,28864
MS,Ridgeland city,10.2,29,69,0,0,1.3,93.3,56747
MS,Rienzi town,7.9,33.2,65.6,0.4,0,1,71.1,27813
MS,Ripley city,23.6,76.8,19.9,0,0,3.3,77.1,33527
MS,Robinhood CDP,34.9,94.9,3.5,0.6,0,1.6,74,29896
MS,Rolling Fork city,29.3,61.9,35,0.2,0.3,2.4,76,28478
MS,Rosedale city,50.4,42.8,53.8,0,0.3,2.2,66.2,18153
MS,Roxie town,31.2,90.5,8.9,0,0.2,1,83.6,29821
MS,Ruleville city,37.7,6.4,93.1,0,0.1,0.3,66.3,27045
MS,St. Martin CDP,17.2,4.7,94.8,0,0,0.8,86.2,44579
MS,Sallis town,7.5,76.9,19.2,0.6,0.3,1.8,86.7,39286
MS,Saltillo city,13.5,22.9,75.3,0,0,1.6,88.1,56116
MS,Sandersville town,11.1,20,78.6,0,0.2,1.2,85.5,38438
MS,Sardis town,34.6,5.1,94.3,0,0.2,0.8,71.2,32300
MS,Satartia village,0,26.7,72.4,0,0.9,0,66.7,28750
MS,Saucier CDP,22.6,68.6,28.6,0,0.5,1.4,89.8,40098
MS,Schlater town,19,96.4,0.9,0,0,0.9,63.4,28365
MS,Scooba town,48.5,10.1,89.2,0,0,0,75.8,20294
MS,Sebastopol town,22.9,96,1.7,0.4,0.1,1.6,82.2,58500
MS,Seminary town,8.1,91.2,4.1,0.3,0,4.7,67.8,42105
MS,Senatobia city,19.4,79.2,20.3,0,0,2.2,77,41337
MS,Shannon town,31.2,71,22.2,0.3,1.7,5,71.9,31490
MS,Sharon CDP,6.4,8.3,1.8,86.9,0.2,2.2,93.1,49263
MS,Shaw city,50.9,59.6,34.6,0.2,3.7,1.8,66.3,16506
MS,Shelby city,52.1,41.6,57.2,0.2,0,0.7,59.4,21348
MS,Sherman town,27.2,68.5,30.1,1,0,0.9,86.8,27353
MS,Shubuta town,34.5,86.6,12.2,0,0.4,0.4,66.4,24583
MS,Shuqualak town,37.7,23.9,75.4,0,0.1,1.8,69.3,16050
MS,Sidon town,73.8,68.4,30.4,0,1.3,0.3,73.3,15139
MS,Silver City town,44,81.8,17.3,0.1,0.1,0.8,60.2,25500
MS,Silver Creek town,26.2,12,87.5,0,0,1.6,84.6,20625
MS,Slate Springs village,5,92,8,0,0,0,76.7,51250
MS,Sledge town,26.3,77.6,18,0.6,0,3.1,71.7,29318
MS,Smithville town,15.8,73.4,25.2,0,0,1.6,77.6,37583
MS,Snow Lake Shores town,10.2,1.6,97.2,0,0.2,1.1,87.5,36667
MS,Soso town,14.1,38.9,59.3,0.2,0.3,0.7,70.9,45795
MS,Southaven city,11.4,98.1,0.6,0,0,1.4,88.4,58227
MS,Standing Pine CDP,51,93.4,4.4,0,0,3.3,55.3,(X)
MS,Starkville city,34.9,93.5,4.4,0,0.3,0.6,86.9,31397
MS,State Line town,33.2,87,10.6,0.4,0,0.8,73.2,26250
MS,Stonewall town,17.8,60.5,39.3,0,0,0.3,75.3,30577
MS,Sturgis town,54.8,96.3,1.5,0.6,0.2,1.5,91.9,45240
MS,Summit town,47.6,3.3,1.2,91.1,0,1.5,76.6,24417
MS,Sumner town,15.5,68.3,29.1,0.4,0.8,1.5,80,64375
MS,Sumrall town,17.3,33.9,60.9,0.2,1.6,3.4,94.4,46765
MS,Sunflower town,50,58.7,36.8,0.1,1,3.5,74.4,22981
MS,Sylvarena village,1,29.6,54,0.7,2.7,22.5,89.2,43333
MS,Taylor village,11.8,54.1,42.6,0.5,0.7,2.6,93.7,57083
MS,Taylorsville town,24.6,62.5,35.2,0.2,0.3,0.8,86.4,35885
MS,Tchula town,66.8,79.2,15.2,0.3,3.5,2.6,67.5,13273
MS,Terry town,9.3,27.4,64.1,0.1,0,8.7,92.6,58281
MS,Thaxton town,7,32.6,65.3,0.1,0,0.5,82.7,46250
MS,Tillatoba town,0,90.7,5.3,0.8,0.7,1.6,52.4,-
MS,Tishomingo town,33.7,47.3,28.2,0.1,0,33.8,79.3,28750
MS,Toccopola town,16,24.6,70,0.2,0.3,4.6,62.7,28194
MS,Toomsuba CDP,38.1,31.3,66.1,0.2,0.9,1.7,83.1,47525
MS,Tremont town,21.3,96.2,2.1,0.7,0.1,0.2,69.3,31750
MS,Tucker CDP,5.4,34.7,60.8,0.2,0.6,3,76.9,31161
MS,Tunica town,16.6,83.8,12.6,0.4,0.5,1.6,76.8,43967
MS,Tunica Resorts CDP,16.4,24.6,74.6,0.1,0.2,0.9,93.7,34341
MS,Tupelo city,23.3,88.2,9,0.7,0.7,1.4,87.2,41487
MS,Tutwiler town,26.7,56.4,42.2,0.1,0.1,1.1,66.4,26770
MS,Tylertown town,30.5,80.5,13.3,0.6,1.5,3.8,76.9,26486
MS,Union town,36.2,35.2,61.9,0.2,0.3,1.9,71.8,28185
MS,University CDP,92,11.3,85.3,0.9,0.4,3.4,17.9,8864
MS,Utica town,30.5,42.9,56.6,0.4,0,0,78.8,29688
MS,Vaiden town,34.9,79.5,17.9,0.1,0.4,3.1,77.3,23523
MS,Vancleave CDP,12.1,47.6,52.4,0,0,0,87.2,54583
MS,Vardaman town,25.1,50.6,42.2,0.4,2.6,4.9,64.9,27321
MS,Verona city,32.9,37.6,61.4,0.1,0.2,0.9,71.3,24951
MS,Vicksburg city,32.6,1.4,97.4,0.3,0.1,0.4,84.1,28893
MS,Wade CDP,0,64.4,33.4,0.4,0.4,0.9,72.1,66250
MS,Walls town,18.7,45.8,52.8,0.2,0.6,0.5,87.2,38558
MS,Walnut town,47.8,0.5,99.5,0,0,0,76.8,16250
MS,Walnut Grove town,40.4,47.2,48,0,0,4.8,73.2,24896
MS,Walthall village,30.1,23,75.7,0.5,0,0.8,76.8,(X)
MS,Water Valley city,26.5,16.2,82.5,0.2,0.5,0.7,77.3,30218
MS,Waveland city,25.7,98.2,0.2,0.5,0,0.7,80.9,34681
MS,Waynesboro city,47,98.7,0.1,0.3,0.1,0.7,72.9,19436
MS,Webb town,24.5,94.4,1.7,0.2,2.1,2.1,71.9,32917
MS,Weir town,40.2,96.6,0.3,0,0.9,2.9,80.2,33125
MS,Wesson town,13.6,95.7,0,1.7,0.6,3.4,84.3,54444
MS,West town,27.1,94.4,0.7,1.8,0,2.3,65.2,36875
MS,West Hattiesburg CDP,24.4,98.2,0.5,0.3,0.5,0.6,92.1,40672
MS,West Point city,32,96.3,0,1.3,0,2.5,77.5,26946
MS,White Oak CDP,7.4,96.9,0.6,0,0,0,54.1,31193
MS,Wiggins city,22.5,100,0,0,0,0,77.4,41094
MS,Winona city,38.9,99.1,0,0,0,0,65.6,26304
MS,Winstonville town,43.5,97.3,0.5,0,0.2,0.5,74,19306
MS,Woodland village,25.9,99.5,0,0.5,0,0,64.6,22321
